"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"1","1","6","8","0","0","12.50","4","caught","1","v England","Nottingham","9 Jul 2014"
"2","8","39","29","1","0","27.58","4","lbw","3","v England","Nottingham","9 Jul 2014"
"3","25","39","34","4","0","73.52","4","caught","1","v England","Lord's","17 Jul 2014"
"4","0","1","1","0","0","0.00","4","bowled","3","v England","Lord's","17 Jul 2014"
"5","39","119","75","3","0","52.00","4","caught","2","v England","Southampton","27 Jul 2014"
"6","28","77","56","3","0","50.00","4","caught","4","v England","Southampton","27 Jul 2014"
"7","0","3","2","0","0","0.00","4","caught","1","v England","Manchester","7 Aug 2014"
"8","7","15","11","1","0","63.63","4","caught","3","v England","Manchester","7 Aug 2014"
"9","6","34","18","1","0","33.33","4","lbw","1","v England","The Oval","15 Aug 2014"
"10","20","80","54","2","0","37.03","4","caught","3","v England","The Oval","15 Aug 2014"
