"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"1","7","40","30","1","0","23.33","4","bowled","2","v West Indies","Kingston","6 Mar 1997"
"2","15*","43","36","1","0","41.66","4","not out","4","v West Indies","Kingston","6 Mar 1997"
"3","88","306","233","9","0","37.76","4","run out","2","v West Indies","Port of Spain","14 Mar 1997"
"4","92","222","147","14","1","62.58","4","caught","2","v West Indies","Bridgetown","27 Mar 1997"
"5","4","25","14","0","0","28.57","4","caught","4","v West Indies","Bridgetown","27 Mar 1997"
"6","DNB","-","-","-","-","-","-","-","2","v West Indies","St John's","4 Apr 1997"
"7","83","287","231","9","0","35.93","4","caught","1","v West Indies","Georgetown","17 Apr 1997"
"8","79","191","136","13","0","58.08","4","lbw","2","v West Indies","Georgetown","11 Apr 2002"
"9","117","356","260","14","0","45.00","4","lbw","1","v West Indies","Port of Spain","19 Apr 2002"
"10","0","16","4","0","0","0.00","4","lbw","3","v West Indies","Port of Spain","19 Apr 2002"
"11","0","4","2","0","0","0.00","4","caught","1","v West Indies","Bridgetown","2 May 2002"
"12","8","32","17","1","0","47.05","4","lbw","3","v West Indies","Bridgetown","2 May 2002"
"13","0","2","1","0","0","0.00","4","caught","1","v West Indies","St John's","10 May 2002"
"14","41","94","63","7","0","65.07","4","bowled","2","v West Indies","Kingston","18 May 2002"
"15","86","162","139","13","0","61.87","4","bowled","4","v West Indies","Kingston","18 May 2002"
